Season,Round,Event,Driver,Team,Grid_Pos,Quali_Delta,Prev_Year_Race_Pos,Is_Rookie,Race_AirTemp,Race_TrackTemp,Race_Humidity,Race_Rainfall,Race_WindSpeed,Race_WindDirection,Pitstops,Status,Points,Final_Pos
2025,22,Las Vegas Grand Prix,ANT,Mercedes,,8.379999999999995,20,1,16.73404255319149,19.52978723404255,37.765957446808514,0,1.4368794326241134,171.39716312056737,1,Finished,15.0,3.0
2025,22,Las Vegas Grand Prix,LEC,Ferrari,,1.9380000000000024,20,1,16.73404255319149,19.52978723404255,37.765957446808514,0,1.4368794326241134,171.39716312056737,1,Finished,12.0,4.0
2025,22,Las Vegas Grand Prix,SAI,Williams,,0.362000000000009,20,1,16.73404255319149,19.52978723404255,37.765957446808514,0,1.4368794326241134,171.39716312056737,1,Finished,10.0,5.0
2025,22,Las Vegas Grand Prix,HAD,Racing Bulls,,1.6200000000000045,20,1,16.73404255319149,19.52978723404255,37.765957446808514,0,1.4368794326241134,171.39716312056737,1,Finished,8.0,6.0
2025,22,Las Vegas Grand Prix,HUL,Kick Sauber,,4.847000000000008,20,1,16.73404255319149,19.52978723404255,37.765957446808514,0,1.4368794326241134,171.39716312056737,1,Finished,6.0,7.0
2025,22,Las Vegas Grand Prix,HAM,Ferrari,,9.180999999999997,20,1,16.73404255319149,19.52978723404255,37.765957446808514,0,1.4368794326241134,171.39716312056737,1,Finished,4.0,8.0
2025,22,Las Vegas Grand Prix,OCO,Haas F1 Team,,5.052999999999997,20,1,16.73404255319149,19.52978723404255,37.765957446808514,0,1.4368794326241134,171.39716312056737,1,Finished,2.0,9.0
2025,22,Las Vegas Grand Prix,BEA,Haas F1 Team,,5.159999999999997,20,1,16.73404255319149,19.52978723404255,37.765957446808514,0,1.4368794326241134,171.39716312056737,1,Finished,1.0,10.0
2025,22,Las Vegas Grand Prix,ALO,Aston Martin,,1.5319999999999965,20,1,16.73404255319149,19.52978723404255,37.765957446808514,0,1.4368794326241134,171.39716312056737,1,Finished,0.0,11.0
2025,22,Las Vegas Grand Prix,TSU,Red Bull Racing,,8.864000000000004,20,1,16.73404255319149,19.52978723404255,37.765957446808514,0,1.4368794326241134,171.39716312056737,2,Finished,0.0,12.0
2025,22,Las Vegas Grand Prix,GAS,Alpine,,3.6060000000000088,20,1,16.73404255319149,19.52978723404255,37.765957446808514,0,1.4368794326241134,171.39716312056737,1,Finished,0.0,13.0
2025,22,Las Vegas Grand Prix,LAW,Racing Bulls,,1.1280000000000001,20,1,16.73404255319149,19.52978723404255,37.765957446808514,0,1.4368794326241134,171.39716312056737,2,Lapped,0.0,14.0
2025,22,Las Vegas Grand Prix,COL,Alpine,,5.749000000000009,20,1,16.73404255319149,19.52978723404255,37.765957446808514,0,1.4368794326241134,171.39716312056737,1,Lapped,0.0,15.0
2025,24,Abu Dhabi Grand Prix,VER,Red Bull Racing,,0.0,20,1,26.67402597402597,31.06168831168831,60.44155844155844,0,1.5733766233766235,223.07142857142858,1,Finished,25.0,1.0
2025,24,Abu Dhabi Grand Prix,PIA,McLaren,,0.23000000000000398,20,1,26.67402597402597,31.06168831168831,60.44155844155844,0,1.5733766233766235,223.07142857142858,1,Finished,18.0,2.0
2025,24,Abu Dhabi Grand Prix,NOR,McLaren,,0.20100000000000762,20,1,26.67402597402597,31.06168831168831,60.44155844155844,0,1.5733766233766235,223.07142857142858,2,Finished,15.0,3.0
2025,24,Abu Dhabi Grand Prix,LEC,Ferrari,,0.5230000000000103,20,1,26.67402597402597,31.06168831168831,60.44155844155844,0,1.5733766233766235,223.07142857142858,2,Finished,12.0,4.0
2025,24,Abu Dhabi Grand Prix,RUS,Mercedes,,0.4380000000000024,20,1,26.67402597402597,31.06168831168831,60.44155844155844,0,1.5733766233766235,223.07142857142858,1,Finished,10.0,5.0
2025,24,Abu Dhabi Grand Prix,ALO,Aston Martin,,0.6950000000000074,20,1,26.67402597402597,31.06168831168831,60.44155844155844,0,1.5733766233766235,223.07142857142858,1,Finished,8.0,6.0
2025,24,Abu Dhabi Grand Prix,OCO,Haas F1 Team,,0.7060000000000031,20,1,26.67402597402597,31.06168831168831,60.44155844155844,0,1.5733766233766235,223.07142857142858,1,Finished,6.0,7.0
2025,24,Abu Dhabi Grand Prix,HAM,Ferrari,,1.1870000000000118,20,1,26.67402597402597,31.06168831168831,60.44155844155844,0,1.5733766233766235,223.07142857142858,2,Finished,4.0,8.0
2025,24,Abu Dhabi Grand Prix,HUL,Kick Sauber,,1.2430000000000092,20,1,26.67402597402597,31.06168831168831,60.44155844155844,0,1.5733766233766235,223.07142857142858,2,Finished,2.0,9.0
2025,24,Abu Dhabi Grand Prix,STR,Aston Martin,,0.8900000000000006,20,1,26.67402597402597,31.06168831168831,60.44155844155844,0,1.5733766233766235,223.07142857142858,1,Finished,1.0,10.0
2025,24,Abu Dhabi Grand Prix,BOR,Kick Sauber,,0.6970000000000027,20,1,26.67402597402597,31.06168831168831,60.44155844155844,0,1.5733766233766235,223.07142857142858,1,Finished,0.0,11.0
2025,24,Abu Dhabi Grand Prix,BEA,Haas F1 Team,,0.8340000000000032,20,1,26.67402597402597,31.06168831168831,60.44155844155844,0,1.5733766233766235,223.07142857142858,1,Finished,0.0,12.0
2025,24,Abu Dhabi Grand Prix,SAI,Williams,,0.835000000000008,20,1,26.67402597402597,31.06168831168831,60.44155844155844,0,1.5733766233766235,223.07142857142858,1,Finished,0.0,13.0
2025,24,Abu Dhabi Grand Prix,TSU,Red Bull Racing,,0.8270000000000124,20,1,26.67402597402597,31.06168831168831,60.44155844155844,0,1.5733766233766235,223.07142857142858,1,Finished,0.0,14.0
2025,24,Abu Dhabi Grand Prix,ANT,Mercedes,,0.8730000000000047,20,1,26.67402597402597,31.06168831168831,60.44155844155844,0,1.5733766233766235,223.07142857142858,1,Finished,0.0,15.0
2025,24,Abu Dhabi Grand Prix,ALB,Williams,,1.2090000000000032,20,1,26.67402597402597,31.06168831168831,60.44155844155844,0,1.5733766233766235,223.07142857142858,2,Finished,0.0,16.0
2025,24,Abu Dhabi Grand Prix,HAD,Racing Bulls,,0.8650000000000091,20,1,26.67402597402597,31.06168831168831,60.44155844155844,0,1.5733766233766235,223.07142857142858,1,Lapped,0.0,17.0
2025,24,Abu Dhabi Grand Prix,LAW,Racing Bulls,,0.8700000000000045,20,1,26.67402597402597,31.06168831168831,60.44155844155844,0,1.5733766233766235,223.07142857142858,1,Lapped,0.0,18.0
2025,24,Abu Dhabi Grand Prix,GAS,Alpine,,1.26100000000001,20,1,26.67402597402597,31.06168831168831,60.44155844155844,0,1.5733766233766235,223.07142857142858,2,Lapped,0.0,19.0
2025,24,Abu Dhabi Grand Prix,COL,Alpine,,1.683000000000007,20,1,26.67402597402597,31.06168831168831,60.44155844155844,0,1.5733766233766235,223.07142857142858,2,Lapped,0.0,20.0
